FIPS,County,State,Cases - last 7 days per 100k,% total pop fully vaccinated,Vaccination county reporting completeness,bivairate_colorCode,vaxRate_colorCode,caseRate_colorCode
12057,Hillsborough County,FL,542.54,49.3,98.7,#42728B,#65C7A6,#D47A91
12059,Holmes County,FL,886.99,24.1,98.7,#CD334C,#E6E6E6,#CD334C
12061,Indian River County,FL,430.21,56.5,98.7,#42728B,#65C7A6,#D47A91
12063,Jackson County,FL,594.65,34.5,98.7,#A52948,#BDDFD6,#CD334C
12065,Jefferson County,FL,659.83,51.2,98.7,#2C1843,#65C7A6,#CD334C
12067,Lafayette County,FL,391.83,31.2,98.7,#D47A91,#E6E6E6,#D47A91
12069,Lake County,FL,473.69,55.8,98.7,#42728B,#65C7A6,#D47A91
12071,Lee County,FL,642.89,52,98.7,#2C1843,#65C7A6,#CD334C
12073,Leon County,FL,574.97,47.9,98.7,#6E1E45,#8FD3C2,#CD334C
12075,Levy County,FL,819.22,37.9,98.7,#A52948,#BDDFD6,#CD334C
12077,Liberty County,FL,502.75,29.1,98.7,#D47A91,#E6E6E6,#D47A91
12079,Madison County,FL,1027.42,35.2,98.7,#A52948,#BDDFD6,#CD334C
12081,Manatee County,FL,609.79,51.2,98.7,#2C1843,#65C7A6,#CD334C
12083,Marion County,FL,578.53,47.8,98.7,#6E1E45,#8FD3C2,#CD334C
12085,Martin County,FL,473.29,54.6,98.7,#42728B,#65C7A6,#D47A91
12086,Miami-Dade County,FL,354.07,69.5,98.7,#5AACA4,#65C7A6,#DCB2BD
12087,Monroe County,FL,354.31,64.9,98.7,#5AACA4,#65C7A6,#DCB2BD
12089,Nassau County,FL,440.06,49.1,98.7,#42728B,#65C7A6,#D47A91
12091,Okaloosa County,FL,689.01,45.5,98.7,#6E1E45,#8FD3C2,#CD334C
12093,Okeechobee County,FL,879.81,37.6,98.7,#A52948,#BDDFD6,#CD334C
12095,Orange County,FL,425.56,56.7,98.7,#42728B,#65C7A6,#D47A91
12097,Osceola County,FL,467.86,57.7,98.7,#42728B,#65C7A6,#D47A91
12099,Palm Beach County,FL,371.67,55.9,98.7,#42728B,#65C7A6,#D47A91
12101,Pasco County,FL,594.1,48.3,98.7,#2C1843,#65C7A6,#CD334C
12103,Pinellas County,FL,450.57,55.4,98.7,#42728B,#65C7A6,#D47A91
12105,Polk County,FL,657.72,45.2,98.7,#6E1E45,#8FD3C2,#CD334C
12107,Putnam County,FL,656.19,32.7,98.7,#A52948,#BDDFD6,#CD334C
12109,St. Johns County,FL,542.18,59.6,98.7,#42728B,#65C7A6,#D47A91
12111,St. Lucie County,FL,537.93,47.8,98.7,#797691,#8FD3C2,#D47A91
12113,Santa Rosa County,FL,777.48,40.1,98.7,#6E1E45,#8FD3C2,#CD334C
12115,Sarasota County,FL,493.15,60.5,98.7,#42728B,#65C7A6,#D47A91
12117,Seminole County,FL,372.38,52.1,98.7,#42728B,#65C7A6,#D47A91
12119,Sumter County,FL,371.55,72.1,98.7,#42728B,#65C7A6,#D47A91
12121,Suwannee County,FL,792.49,30.5,98.7,#CD334C,#E6E6E6,#CD334C
12123,Taylor County,FL,751.08,31.3,98.7,#CD334C,#E6E6E6,#CD334C
12125,Union County,FL,577.54,29.4,98.7,#CD334C,#E6E6E6,#CD334C
12127,Volusia County,FL,359.67,50.6,98.7,#42728B,#65C7A6,#D47A91
12129,Wakulla County,FL,927.71,36.7,98.7,#A52948,#BDDFD6,#CD334C
12131,Walton County,FL,499.52,38.2,98.7,#AA778E,#BDDFD6,#D47A91
12133,Washington County,FL,706.63,26,98.7,#CD334C,#E6E6E6,#CD334C
13001,Appling County,GA,554.77,10.1,55.9,#CD334C,#E6E6E6,#CD334C
13003,Atkinson County,GA,551.13,11.8,55.9,#CD334C,#E6E6E6,#CD334C
13005,Bacon County,GA,564.31,9.5,55.9,#CD334C,#E6E6E6,#CD334C
13007,,,359,40,,#797691,#8FD3C2,#D47A91
13009,Baldwin County,GA,496.77,10.4,55.9,#D47A91,#E6E6E6,#D47A91
13011,Banks County,GA,738.28,10.5,55.9,#CD334C,#E6E6E6,#CD334C
13013,Barrow County,GA,580.25,16.1,55.9,#CD334C,#E6E6E6,#CD334C
13015,Bartow County,GA,597.75,12.6,55.9,#CD334C,#E6E6E6,#CD334C
13017,Ben Hill County,GA,467.07,10.1,55.9,#D47A91,#E6E6E6,#D47A91
13019,Berrien County,GA,417.59,15.2,55.9,#D47A91,#E6E6E6,#D47A91
13021,Bibb County,GA,600.03,20.2,55.9,#CD334C,#E6E6E6,#CD334C
13023,Bleckley County,GA,605.92,7.3,55.9,#CD334C,#E6E6E6,#CD334C
13025,Brantley County,GA,470.98,8.9,55.9,#D47A91,#E6E6E6,#D47A91
13027,Brooks County,GA,562.85,27,55.9,#CD334C,#E6E6E6,#CD334C
13029,Bryan County,GA,456.76,29,55.9,#D47A91,#E6E6E6,#D47A91
13031,Bulloch County,GA,282.63,22.6,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13033,Burke County,GA,540.59,34.9,55.9,#AA778E,#BDDFD6,#D47A91
13035,Butts County,GA,589.51,10.6,55.9,#CD334C,#E6E6E6,#CD334C
13037,Calhoun County,GA,210.05,15.3,55.9,#E6E6E6,#E6E6E6,#E6E6E6
13039,Camden County,GA,552.45,37.6,55.9,#A52948,#BDDFD6,#CD334C
13043,Candler County,GA,462.83,14.5,55.9,#D47A91,#E6E6E6,#D47A91
13045,Carroll County,GA,429.2,19.1,55.9,#D47A91,#E6E6E6,#D47A91
13047,Catoosa County,GA,497.19,13.9,55.9,#D47A91,#E6E6E6,#D47A91
13049,Charlton County,GA,126.94,9.4,55.9,#E6E6E6,#E6E6E6,#E6E6E6
13051,Chatham County,GA,427.05,40,55.9,#797691,#8FD3C2,#D47A91
13053,Chattahoochee County,GA,247.55,99.9,55.9,#5AACA4,#65C7A6,#DCB2BD
13055,Chattooga County,GA,911.69,10.2,55.9,#CD334C,#E6E6E6,#CD334C
13057,Cherokee County,GA,490,26.8,55.9,#D47A91,#E6E6E6,#D47A91
13059,Clarke County,GA,434.03,20.6,55.9,#D47A91,#E6E6E6,#D47A91
13061,,,359,40,,#797691,#8FD3C2,#D47A91
13063,Clayton County,GA,351.4,17,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13065,Clinch County,GA,815.96,27.1,55.9,#CD334C,#E6E6E6,#CD334C
13067,Cobb County,GA,386.9,35.6,55.9,#AA778E,#BDDFD6,#D47A91
13069,Coffee County,GA,508.4,23.3,55.9,#D47A91,#E6E6E6,#D47A91
13071,Colquitt County,GA,673.25,16.4,55.9,#CD334C,#E6E6E6,#CD334C
13073,Columbia County,GA,610.67,23.3,55.9,#CD334C,#E6E6E6,#CD334C
13075,Cook County,GA,567.46,30.8,55.9,#CD334C,#E6E6E6,#CD334C
13077,Coweta County,GA,394.59,23.4,55.9,#D47A91,#E6E6E6,#D47A91
13079,Crawford County,GA,419.22,14.7,55.9,#D47A91,#E6E6E6,#D47A91
13081,Crisp County,GA,411.23,14.6,55.9,#D47A91,#E6E6E6,#D47A91
13083,Dade County,GA,384.71,16.5,55.9,#D47A91,#E6E6E6,#D47A91
13085,Dawson County,GA,957.56,9.6,55.9,#CD334C,#E6E6E6,#CD334C
13087,Decatur County,GA,658.99,32.1,55.9,#CD334C,#E6E6E6,#CD334C
13089,DeKalb County,GA,296.46,28.6,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13091,Dodge County,GA,504.73,7.4,55.9,#D47A91,#E6E6E6,#D47A91
13093,Dooly County,GA,642.27,13.6,55.9,#CD334C,#E6E6E6,#CD334C
13095,Dougherty County,GA,657.15,18.6,55.9,#CD334C,#E6E6E6,#CD334C
13097,Douglas County,GA,481.06,24.7,55.9,#D47A91,#E6E6E6,#D47A91
13099,Early County,GA,412.17,13.7,55.9,#D47A91,#E6E6E6,#D47A91
13101,Echols County,GA,499.25,11.9,55.9,#D47A91,#E6E6E6,#D47A91
13103,Effingham County,GA,746.55,18.5,55.9,#CD334C,#E6E6E6,#CD334C
13105,Elbert County,GA,713.76,15.6,55.9,#CD334C,#E6E6E6,#CD334C
13107,Emanuel County,GA,958.23,23.1,55.9,#CD334C,#E6E6E6,#CD334C
13109,Evans County,GA,337.9,17.7,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13111,Fannin County,GA,641.52,17.8,55.9,#CD334C,#E6E6E6,#CD334C
13113,Fayette County,GA,304.14,30.8,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13115,Floyd County,GA,804.08,13.2,55.9,#CD334C,#E6E6E6,#CD334C
13117,Forsyth County,GA,529.78,20.1,55.9,#D47A91,#E6E6E6,#D47A91
13119,Franklin County,GA,591.03,10.4,55.9,#CD334C,#E6E6E6,#CD334C
13121,Fulton County,GA,295.13,26.9,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13123,Gilmer County,GA,516.43,10.5,55.9,#D47A91,#E6E6E6,#D47A91
13125,Glascock County,GA,504.88,10.2,55.9,#D47A91,#E6E6E6,#D47A91
13127,Glynn County,GA,697.6,40.7,55.9,#6E1E45,#8FD3C2,#CD334C
13129,Gordon County,GA,512.4,11.5,55.9,#D47A91,#E6E6E6,#D47A91
13131,Grady County,GA,381.6,13.7,55.9,#D47A91,#E6E6E6,#D47A91
13133,Greene County,GA,376.56,37,55.9,#AA778E,#BDDFD6,#D47A91
13135,Gwinnett County,GA,295.97,27.8,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13137,Habersham County,GA,681.7,14.7,55.9,#CD334C,#E6E6E6,#CD334C
13139,Hall County,GA,723.44,25.7,55.9,#CD334C,#E6E6E6,#CD334C
13141,Hancock County,GA,342.91,9.9,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13143,Haralson County,GA,439.72,11.4,55.9,#D47A91,#E6E6E6,#D47A91
13145,Harris County,GA,227.04,17.6,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13147,Hart County,GA,518.98,23.6,55.9,#D47A91,#E6E6E6,#D47A91
13149,Heard County,GA,394.2,10.4,55.9,#D47A91,#E6E6E6,#D47A91
13151,Henry County,GA,449.35,17.8,55.9,#D47A91,#E6E6E6,#D47A91
13153,Houston County,GA,900.15,30.5,55.9,#CD334C,#E6E6E6,#CD334C
13155,Irwin County,GA,382.33,10.7,55.9,#D47A91,#E6E6E6,#D47A91
13157,Jackson County,GA,853.69,20.8,55.9,#CD334C,#E6E6E6,#CD334C
13159,Jasper County,GA,478.23,12.7,55.9,#D47A91,#E6E6E6,#D47A91
13161,Jeff Davis County,GA,595.44,7.8,55.9,#CD334C,#E6E6E6,#CD334C
13163,Jefferson County,GA,488.22,25.6,55.9,#D47A91,#E6E6E6,#D47A91
13165,Jenkins County,GA,253.57,16.6,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13167,Johnson County,GA,331.85,9.9,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13169,Jones County,GA,668.17,19.3,55.9,#CD334C,#E6E6E6,#CD334C
13171,Lamar County,GA,471.77,10,55.9,#D47A91,#E6E6E6,#D47A91
13173,Lanier County,GA,335.8,9,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13175,Laurens County,GA,963.28,19,55.9,#CD334C,#E6E6E6,#CD334C
13177,Lee County,GA,656.84,13.5,55.9,#CD334C,#E6E6E6,#CD334C
13179,Liberty County,GA,429.72,35.8,55.9,#AA778E,#BDDFD6,#D47A91
13181,Lincoln County,GA,378.74,15.5,55.9,#D47A91,#E6E6E6,#D47A91
13183,Long County,GA,414.13,5.3,55.9,#D47A91,#E6E6E6,#D47A91
13185,Lowndes County,GA,476.13,22.7,55.9,#D47A91,#E6E6E6,#D47A91
13187,Lumpkin County,GA,844.99,7.9,55.9,#CD334C,#E6E6E6,#CD334C
13189,McDuffie County,GA,417.61,14.7,55.9,#D47A91,#E6E6E6,#D47A91
13191,McIntosh County,GA,431.21,31.2,55.9,#D47A91,#E6E6E6,#D47A91
13193,Macon County,GA,486.6,14.5,55.9,#D47A91,#E6E6E6,#D47A91
13195,Madison County,GA,669.34,18.5,55.9,#CD334C,#E6E6E6,#CD334C
13197,Marion County,GA,334.97,12.5,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13199,Meriwether County,GA,344.88,20,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13201,Miller County,GA,367.26,15.2,55.9,#D47A91,#E6E6E6,#D47A91
13205,Mitchell County,GA,416.23,14.9,55.9,#D47A91,#E6E6E6,#D47A91
13207,Monroe County,GA,522.16,8.6,55.9,#D47A91,#E6E6E6,#D47A91
13209,Montgomery County,GA,665.07,17.2,55.9,#CD334C,#E6E6E6,#CD334C
13211,Morgan County,GA,285.33,19.5,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13213,Murray County,GA,598.56,11.1,55.9,#CD334C,#E6E6E6,#CD334C
13215,Muscogee County,GA,320.79,29,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13217,Newton County,GA,419.71,14.3,55.9,#D47A91,#E6E6E6,#D47A91
13219,Oconee County,GA,434.46,24.4,55.9,#D47A91,#E6E6E6,#D47A91
13221,Oglethorpe County,GA,622.58,23.3,55.9,#CD334C,#E6E6E6,#CD334C
13223,Paulding County,GA,580.43,16.9,55.9,#CD334C,#E6E6E6,#CD334C
13225,Peach County,GA,559.06,10.4,55.9,#CD334C,#E6E6E6,#CD334C
13227,Pickens County,GA,641.28,11.7,55.9,#CD334C,#E6E6E6,#CD334C
13229,Pierce County,GA,770.61,21.1,55.9,#CD334C,#E6E6E6,#CD334C
13231,Pike County,GA,759.41,10.7,55.9,#CD334C,#E6E6E6,#CD334C
13233,Polk County,GA,889.4,10.1,55.9,#CD334C,#E6E6E6,#CD334C
13235,Pulaski County,GA,547.72,10.5,55.9,#CD334C,#E6E6E6,#CD334C
13237,Putnam County,GA,352.64,10,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13239,Quitman County,GA,434.97,9.8,55.9,#D47A91,#E6E6E6,#D47A91
13241,Rabun County,GA,676.9,23.4,55.9,#CD334C,#E6E6E6,#CD334C
13243,Randolph County,GA,413.1,11.9,55.9,#D47A91,#E6E6E6,#D47A91
13245,Richmond County,GA,666.11,29.7,55.9,#CD334C,#E6E6E6,#CD334C
13247,Rockdale County,GA,386.16,14.5,55.9,#D47A91,#E6E6E6,#D47A91
13249,Schley County,GA,570.67,13.2,55.9,#CD334C,#E6E6E6,#CD334C
13251,Screven County,GA,465.42,29.9,55.9,#D47A91,#E6E6E6,#D47A91
13253,Seminole County,GA,531.52,11.8,55.9,#D47A91,#E6E6E6,#D47A91
13255,Spalding County,GA,653.64,12.2,55.9,#CD334C,#E6E6E6,#CD334C
13257,Stephens County,GA,690.45,9.3,55.9,#CD334C,#E6E6E6,#CD334C
13259,Stewart County,GA,256.76,15.9,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13261,Sumter County,GA,494.51,32.8,55.9,#AA778E,#BDDFD6,#D47A91
13263,Talbot County,GA,290.56,24.8,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13265,,,359,40,,#797691,#8FD3C2,#D47A91
13267,Tattnall County,GA,387.57,10.5,55.9,#D47A91,#E6E6E6,#D47A91
13269,Taylor County,GA,673.32,23.1,55.9,#CD334C,#E6E6E6,#CD334C
13271,Telfair County,GA,441.36,14.8,55.9,#D47A91,#E6E6E6,#D47A91
13273,Terrell County,GA,691.6,18.6,55.9,#CD334C,#E6E6E6,#CD334C
13275,Thomas County,GA,800.88,19.5,55.9,#CD334C,#E6E6E6,#CD334C
13277,Tift County,GA,415.81,17.4,55.9,#D47A91,#E6E6E6,#D47A91
13279,Toombs County,GA,670.89,14.9,55.9,#CD334C,#E6E6E6,#CD334C
13281,Towns County,GA,531.69,8.9,55.9,#D47A91,#E6E6E6,#D47A91
13283,Treutlen County,GA,637.59,10,55.9,#CD334C,#E6E6E6,#CD334C
13285,Troup County,GA,360.4,16.9,55.9,#D47A91,#E6E6E6,#D47A91
13287,Turner County,GA,551.03,16.8,55.9,#CD334C,#E6E6E6,#CD334C
13289,Twiggs County,GA,357.14,9,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13291,Union County,GA,713.97,9.9,55.9,#CD334C,#E6E6E6,#CD334C
13293,Upson County,GA,683.89,30.4,55.9,#CD334C,#E6E6E6,#CD334C
13295,Walker County,GA,523.21,19.6,55.9,#D47A91,#E6E6E6,#D47A91
13297,Walton County,GA,447.18,19.5,55.9,#D47A91,#E6E6E6,#D47A91
13299,Ware County,GA,458.95,19.4,55.9,#D47A91,#E6E6E6,#D47A91
13301,Warren County,GA,247.43,13.3,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13303,Washington County,GA,638.07,10.4,55.9,#CD334C,#E6E6E6,#CD334C
13305,Wayne County,GA,989.07,25.6,55.9,#CD334C,#E6E6E6,#CD334C
13307,Webster County,GA,690.45,14.8,55.9,#CD334C,#E6E6E6,#CD334C
13309,Wheeler County,GA,318.27,7.4,55.9,#DCB2BD,#E6E6E6,#DCB2BD
13311,White County,GA,798.75,8.2,55.9,#CD334C,#E6E6E6,#CD334C
13313,Whitfield County,GA,609.78,18.3,55.9,#CD334C,#E6E6E6,#CD334C
13315,Wilcox County,GA,382.17,10.2,55.9,#D47A91,#E6E6E6,#D47A91
13317,Wilkes County,GA,562.54,14.2,55.9,#CD334C,#E6E6E6,#CD334C
13319,Wilkinson County,GA,725.93,17.2,55.9,#CD334C,#E6E6E6,#CD334C
13321,Worth County,GA,523.53,13.2,55.9,#D47A91,#E6E6E6,#D47A91
15005,,,359,40,,#797691,#8FD3C2,#D47A91
16001,Ada County,ID,371.48,48.8,97.7,#42728B,#65C7A6,#D47A91
16003,Adams County,ID,256.17,35.4,97.7,#B2B0BC,#BDDFD6,#DCB2BD
16005,Bannock County,ID,439.6,39.2,97.7,#AA778E,#BDDFD6,#D47A91
16007,Bear Lake County,ID,359.18,36.2,97.7,#AA778E,#BDDFD6,#D47A91
16009,Benewah County,ID,505.49,39.3,97.7,#AA778E,#BDDFD6,#D47A91
16011,Bingham County,ID,309.76,34.9,97.7,#B2B0BC,#BDDFD6,#DCB2BD
16013,Blaine County,ID,325.79,65.4,97.7,#5AACA4,#65C7A6,#DCB2BD
16015,Boise County,ID,574.64,26.6,97.7,#CD334C,#E6E6E6,#CD334C
16017,Bonner County,ID,446.01,34.7,97.7,#AA778E,#BDDFD6,#D47A91
16019,Bonneville County,ID,325.88,38.4,97.7,#B2B0BC,#BDDFD6,#DCB2BD
16021,Boundary County,ID,351.16,27.6,97.7,#DCB2BD,#E6E6E6,#DCB2BD
16023,,,359,40,,#797691,#8FD3C2,#D47A91
16025,,,359,40,,#797691,#8FD3C2,#D47A91
16027,Canyon County,ID,551.67,32.8,97.7,#A52948,#BDDFD6,#CD334C
16029,Caribou County,ID,419.29,29.5,97.7,#D47A91,#E6E6E6,#D47A91
16031,Cassia County,ID,395.34,27.1,97.7,#D47A91,#E6E6E6,#D47A91
16033,,,359,40,,#797691,#8FD3C2,#D47A91
16035,Clearwater County,ID,867.98,34.1,97.7,#A52948,#BDDFD6,#CD334C
16037,Custer County,ID,393.97,37.4,97.7,#AA778E,#BDDFD6,#D47A91
16039,Elmore County,ID,705.17,34.1,97.7,#A52948,#BDDFD6,#CD334C
16041,Franklin County,ID,237.82,31.8,97.7,#DCB2BD,#E6E6E6,#DCB2BD
16043,Fremont County,ID,190.85,33.9,97.7,#BDDFD6,#BDDFD6,#E6E6E6
16045,Gem County,ID,458.26,31.2,97.7,#D47A91,#E6E6E6,#D47A91
16047,Gooding County,ID,797.15,31.3,97.7,#CD334C,#E6E6E6,#CD334C
16049,Idaho County,ID,491.99,24.3,97.7,#D47A91,#E6E6E6,#D47A91
16051,Jefferson County,ID,241.04,29.4,97.7,#DCB2BD,#E6E6E6,#DCB2BD
16053,Jerome County,ID,749.63,31,97.7,#CD334C,#E6E6E6,#CD334C
16055,Kootenai County,ID,595.67,35.4,97.7,#A52948,#BDDFD6,#CD334C
16057,Latah County,ID,316.65,46.4,97.7,#85B0BC,#8FD3C2,#DCB2BD
16059,Lemhi County,ID,261.62,38.3,97.7,#B2B0BC,#BDDFD6,#DCB2BD
16061,Lewis County,ID,911.93,38.3,97.7,#A52948,#BDDFD6,#CD334C
16063,Lincoln County,ID,316.81,30.1,97.7,#DCB2BD,#E6E6E6,#DCB2BD
16065,Madison County,ID,135.31,38,97.7,#BDDFD6,#BDDFD6,#E6E6E6
16067,Minidoka County,ID,304.2,29.4,97.7,#DCB2BD,#E6E6E6,#DCB2BD
16069,Nez Perce County,ID,574.14,42.3,97.7,#6E1E45,#8FD3C2,#CD334C
16071,Oneida County,ID,242.77,31.9,97.7,#DCB2BD,#E6E6E6,#DCB2BD
16073,Owyhee County,ID,515.94,24.9,97.7,#D47A91,#E6E6E6,#D47A91
16075,Payette County,ID,634.63,24.7,97.7,#CD334C,#E6E6E6,#CD334C
16077,Power County,ID,273.4,38.9,97.7,#B2B0BC,#BDDFD6,#DCB2BD
16079,Shoshone County,ID,357.09,35.5,97.7,#B2B0BC,#BDDFD6,#DCB2BD
16081,Teton County,ID,214.13,50,97.7,#65C7A6,#65C7A6,#E6E6E6
16083,Twin Falls County,ID,703.29,35.6,97.7,#A52948,#BDDFD6,#CD334C
16085,Valley County,ID,395.01,50.3,97.7,#42728B,#65C7A6,#D47A91
16087,Washington County,ID,882.87,32.2,97.7,#CD334C,#E6E6E6,#CD334C
17001,Adams County,IL,631.16,43.4,97.7,#6E1E45,#8FD3C2,#CD334C
17003,Alexander County,IL,433.95,23.7,97.7,#D47A91,#E6E6E6,#D47A91
17005,Bond County,IL,237.43,42.6,97.7,#85B0BC,#8FD3C2,#DCB2BD
17007,Boone County,IL,248.39,45.7,97.7,#85B0BC,#8FD3C2,#DCB2BD
17009,Brown County,IL,152.02,29.3,97.7,#E6E6E6,#E6E6E6,#E6E6E6
17011,Bureau County,IL,202.28,43.7,97.7,#8FD3C2,#8FD3C2,#E6E6E6
17013,Calhoun County,IL,400.93,45.1,97.7,#797691,#8FD3C2,#D47A91
17015,Carroll County,IL,370.5,51.4,97.7,#42728B,#65C7A6,#D47A91
17017,Cass County,IL,485.72,47.7,97.7,#797691,#8FD3C2,#D47A91
17019,Champaign County,IL,280.89,51.8,97.7,#5AACA4,#65C7A6,#DCB2BD
17021,Christian County,IL,445.77,37.5,97.7,#AA778E,#BDDFD6,#D47A91
17023,Clark County,IL,582.86,35.4,97.7,#A52948,#BDDFD6,#CD334C
17025,Clay County,IL,1046.72,30.7,97.7,#CD334C,#E6E6E6,#CD334C
17027,Clinton County,IL,250.25,43.9,97.7,#85B0BC,#8FD3C2,#DCB2BD
17029,Coles County,IL,456.33,35.9,97.7,#AA778E,#BDDFD6,#D47A91
17031,Cook County,IL,131.78,54.4,97.7,#65C7A6,#65C7A6,#E6E6E6
17033,Crawford County,IL,455.35,40.3,97.7,#797691,#8FD3C2,#D47A91
17035,Cumberland County,IL,1021.74,28.9,97.7,#CD334C,#E6E6E6,#CD334C
17037,DeKalb County,IL,249.77,42.7,97.7,#85B0BC,#8FD3C2,#DCB2BD
17039,De Witt County,IL,300.55,42,97.7,#85B0BC,#8FD3C2,#DCB2BD
17041,Douglas County,IL,344.21,37.8,97.7,#B2B0BC,#BDDFD6,#DCB2BD
17043,DuPage County,IL,145.73,60.1,97.7,#65C7A6,#65C7A6,#E6E6E6
17045,Edgar County,IL,611.85,36,97.7,#A52948,#BDDFD6,#CD334C
17047,Edwards County,IL,750.59,32,97.7,#CD334C,#E6E6E6,#CD334C
17049,Effingham County,IL,826.28,36,97.7,#A52948,#BDDFD6,#CD334C
17051,Fayette County,IL,778.03,24.9,97.7,#CD334C,#E6E6E6,#CD334C
17053,Ford County,IL,516.94,44.5,97.7,#797691,#8FD3C2,#D47A91
17055,Franklin County,IL,566.69,33.3,97.7,#A52948,#BDDFD6,#CD334C
17057,Fulton County,IL,297.03,42.8,97.7,#85B0BC,#8FD3C2,#DCB2BD
17059,Gallatin County,IL,724.94,42.3,97.7,#6E1E45,#8FD3C2,#CD334C
17061,Greene County,IL,408.67,34.7,97.7,#AA778E,#BDDFD6,#D47A91
17063,Grundy County,IL,315.35,42,97.7,#85B0BC,#8FD3C2,#DCB2BD
17065,Hamilton County,IL,1084.28,30.6,97.7,#CD334C,#E6E6E6,#CD334C
17067,Hancock County,IL,519.54,38.7,97.7,#AA778E,#BDDFD6,#D47A91
17069,Hardin County,IL,392.57,32.2,97.7,#D47A91,#E6E6E6,#D47A91
17071,Henderson County,IL,210.65,39.3,97.7,#BDDFD6,#BDDFD6,#E6E6E6
17073,Henry County,IL,306.67,47.8,97.7,#85B0BC,#8FD3C2,#DCB2BD
17075,Iroquois County,IL,446.26,40,97.7,#797691,#8FD3C2,#D47A91
17077,Jackson County,IL,502.2,39.1,97.7,#AA778E,#BDDFD6,#D47A91
17079,Jasper County,IL,686.78,29.7,97.7,#CD334C,#E6E6E6,#CD334C
17081,Jefferson County,IL,565.23,33.3,97.7,#A52948,#BDDFD6,#CD334C
17083,Jersey County,IL,243.42,45.8,97.7,#85B0BC,#8FD3C2,#DCB2BD
17085,Jo Daviess County,IL,169.53,65.7,97.7,#65C7A6,#65C7A6,#E6E6E6
17087,Johnson County,IL,555.69,30.3,97.7,#CD334C,#E6E6E6,#CD334C
17089,Kane County,IL,145.38,50.2,97.7,#65C7A6,#65C7A6,#E6E6E6
17091,Kankakee County,IL,285.81,39,97.7,#B2B0BC,#BDDFD6,#DCB2BD
17093,Kendall County,IL,197.69,50.6,97.7,#65C7A6,#65C7A6,#E6E6E6
17095,Knox County,IL,287.73,44.8,97.7,#85B0BC,#8FD3C2,#DCB2BD
17097,Lake County,IL,143.57,57.4,97.7,#65C7A6,#65C7A6,#E6E6E6
17099,LaSalle County,IL,211.65,44.2,97.7,#8FD3C2,#8FD3C2,#E6E6E6
17101,Lawrence County,IL,529.4,27.7,97.7,#D47A91,#E6E6E6,#D47A91
17103,Lee County,IL,155.44,43.4,97.7,#8FD3C2,#8FD3C2,#E6E6E6
17105,Livingston County,IL,392.73,36.2,97.7,#AA778E,#BDDFD6,#D47A91
17107,Logan County,IL,241.11,40.2,97.7,#85B0BC,#8FD3C2,#DCB2BD
17109,McDonough County,IL,205.51,38.5,97.7,#BDDFD6,#BDDFD6,#E6E6E6
17111,McHenry County,IL,155.96,50.9,97.7,#65C7A6,#65C7A6,#E6E6E6
17113,McLean County,IL,201.73,50.2,97.7,#65C7A6,#65C7A6,#E6E6E6
17115,Macon County,IL,502.84,40.7,97.7,#797691,#8FD3C2,#D47A91
17117,Macoupin County,IL,536.44,42.8,97.7,#797691,#8FD3C2,#D47A91
17119,Madison County,IL,250.98,46.9,97.7,#85B0BC,#8FD3C2,#DCB2BD
17121,Marion County,IL,585.94,34.7,97.7,#A52948,#BDDFD6,#CD334C
17123,Marshall County,IL,271.03,45,97.7,#85B0BC,#8FD3C2,#DCB2BD
17125,Mason County,IL,209.6,41.8,97.7,#8FD3C2,#8FD3C2,#E6E6E6
17127,Massac County,IL,595.41,29.7,97.7,#CD334C,#E6E6E6,#CD334C
17129,Menard County,IL,245.98,46.7,97.7,#85B0BC,#8FD3C2,#DCB2BD
17131,Mercer County,IL,336.85,46.8,97.7,#85B0BC,#8FD3C2,#DCB2BD
17133,Monroe County,IL,161.68,49.4,97.7,#65C7A6,#65C7A6,#E6E6E6
17135,Montgomery County,IL,552.54,38.6,97.7,#A52948,#BDDFD6,#CD334C
17137,Morgan County,IL,255.51,42.2,97.7,#85B0BC,#8FD3C2,#DCB2BD
17139,Moultrie County,IL,586.17,34.5,97.7,#A52948,#BDDFD6,#CD334C
17141,Ogle County,IL,302.11,44.8,97.7,#85B0BC,#8FD3C2,#DCB2BD
